Transaction_ID,User_ID,Customer_Name,Gender,Age,Occupation,City,Transaction_Date,Month,Year,Expense_Category,Merchant,Expense_Amount,Monthly_Income,Budget_Allocated,Estimated_Savings,Expense_to_Income_Percent,Payment_Method,Transaction_Status,Recurring_Expense,Credit_Score,User_Rating,Budget_Risk_Level
4222,USR104222,Ira Boase,Female,58.0,Business Owner,Kochi,2024-04-12,April,2024.0,Healthcare,Pharmacy,3397.0,77796.0,54004.52,71807.0,4.37,Wallet,Completed,Yes,626.0,3.8,Low
4223,USR104223,Balhaar Atwal,Female,24.0,Teacher,Pune,2025-02-01,February,2025.0,Shopping,Amazon,3114.0,102041.0,74149.8,96458.0,3.05,Debit Card,Completed,Yes,490.0,3.8,Low
4224,USR100029,Mohini Cherian,Male,18.0,Student,Delhi,2025-01-16,January,2025.0,Shopping,Flipkart,4922.0,60039.0,12574.26,15156.0,7.44,Wallet,Completed,Yes,618.0,3.8,Low
4225,USR104225,Urishilla Sen,Male,39.0,Teacher,Chennai,2024-01-30,January,2024.0,Insurance,LIC,4962.0,33126.0,15008.06,23883.0,7.44,Cash,Completed,Yes,593.0,3.6,Low
4226,USR100029,Abhiram Gaba,Female,51.0,Doctor,Bengaluru,2025-12-19,December,2025.0,Education,Coursera,4163.0,60039.0,46301.65,54204.0,6.74,Cash,Completed,Yes,811.0,4.3,Low
4227,USR104227,Lopa Varughese,Female,56.0,Doctor,Coimbatore,2026-07-11,June,2024.0,Food,Zomato,3526.0,32474.0,21263.08,24086.0,10.86,UPI,Completed,Yes,873.0,4.8,Low
4228,USR104228,Chaitanya Sahota,Female,19.0,Sales Executive,Mumbai,2025-11-28,November,2025.0,Food,Udemy,634.0,149885.0,72491.64,144994.0,0.42,Credit Card,Completed,Yes,602.0,3.8,Low
4230,USR104230,Tripti Parmar,Female,55.0,Designer,Kochi,2024-08-21,August,2024.0,Transport,Swiggy,4922.0,42336.0,29311.58,27795.0,6.77,Wallet,Completed,Yes,696.0,4.3,Low
4231,USR104231,Tejas Loke,Male,39.0,Teacher,Hyderabad,2026-02-16,February,2024.0,Food,Swiggy,2756.0,80311.0,57092.04,73657.0,3.43,Wallet,Completed,No,381.0,4.0,Low
4232,USR104232,Gavin Bhagat,Female,41.0,Business Owner,Delhi,2024-11-15,November,2024.0,Food,Pharmacy,716.0,58277.0,38879.73,49700.0,1.23,UPI,Completed,Yes,637.0,2.8,Low
4233,USR104233,Ethan Choudhury,Male,21.0,Teacher,Bengaluru,2023-03-07,March,2023.0,Travel,IndiGo,2717.0,60039.0,54804.53,89560.0,2.71,Cash,Completed,Yes,808.0,4.0,Low
4234,USR104234,Pratyush Soman,Female,48.0,Software Engineer,Bengaluru,2024-02-11,April,2024.0,Transport,Ola,6552.0,81201.0,36600.59,47297.0,8.07,UPI,Completed,Yes,828.0,5.0,Low
4235,USR104235,Chandani Vyas,Male,27.0,Teacher,Pune,2025-12-05,December,2025.0,Utilities,Airtel,995.0,82535.0,36600.59,73442.0,1.21,UPI,Completed,Yes,622.0,3.0,Low
4236,USR104236,Aarna Arora,Female,42.0,Software Engineer,Hyderabad,2024-02-15,February,2024.0,Food,Restaurant,5968.0,42397.0,36600.59,29897.0,14.08,Wallet,Completed,Yes,626.0,4.9,Low
4237,USR104237,Pratyush Soman,Male,48.0,Teacher,Delhi,2025-05-01,May,2025.0,Utilities,Jio,4922.0,47853.0,26518.2,33896.0,11.36,Wallet,Completed,Yes,887.0,3.2,Low
4238,USR104238,Pavani Bahl,Male,57.0,Doctor,Chennai,2026-06-28,June,2026.0,Entertainment,Netflix,7956.0,37950.0,20164.64,47297.0,20.96,Net Banking,Completed,No,595.0,3.8,Medium
4239,USR104239,Sanaya Balakrishnan,Female,50.0,Student,Hyderabad,2024-11-11,November,2024.0,Transport,Metro,3850.0,101393.0,51415.85,87395.0,7.44,Wallet,Completed,Yes,534.0,4.6,Low
4240,USR104240,Ekiya Konda,Female,33.0,Analyst,Chennai,2025-08-20,August,2024.0,Food,Landlord,6349.0,24901.0,36600.59,16485.0,25.5,UPI,Completed,Yes,626.0,4.0,Low
4241,USR104241,Advay Sarraf,Female,46.0,Teacher,Bengaluru,2025-11-11,November,2025.0,Entertainment,PVR,419.0,26437.0,36600.59,22412.0,1.58,Cash,Completed,No,645.0,2.7,Low
4242,USR104242,Pratyush Soman,Female,21.0,Doctor,Coimbatore,2023-02-27,February,2023.0,Healthcare,Apollo,6281.0,81285.0,59413.43,47297.0,7.73,Net Banking,Completed,No,621.0,2.8,Low
4243,USR104243,Zashil Thakkar,Male,43.0,Teacher,Pune,2023-12-08,December,2023.0,Insurance,HDFC Ergo,6745.0,46845.0,36600.59,37182.0,14.4,UPI,Completed,Yes,771.0,3.2,Low
4244,USR104244,Tristan Sur,Female,43.0,Sales Executive,Pune,2024-12-24,December,2024.0,Food,Swiggy,4922.0,59143.0,36600.59,52570.0,0.41,Net Banking,Completed,No,695.0,4.8,Low
4245,USR104245,Garima Mishra,Female,25.0,Software Engineer,Delhi,2026-05-30,May,2026.0,Education,Udemy,2545.0,47296.0,34006.37,33991.0,5.38,Credit Card,Completed,Yes,626.0,3.3,Low
4246,USR100029,Pratyush Soman,Male,54.0,Analyst,Bengaluru,2025-11-30,November,2025.0,Entertainment,Swiggy,5879.0,34689.0,17851.96,23154.0,16.95,Wallet,Completed,No,398.0,2.9,Low
4247,USR104247,Pratyush Soman,Female,49.0,Designer,Coimbatore,2024-06-09,June,2024.0,Food,Swiggy,1972.0,61158.0,40066.2,47297.0,3.22,Credit Card,Completed,No,658.0,4.8,Low
4248,USR104248,Panini Bose,Female,37.0,Sales Executive,Chennai,2024-04-27,April,2024.0,Education,Coursera,293.0,46224.0,22087.56,38273.0,0.63,Credit Card,Failed,Yes,679.0,4.3,Low
4249,USR104249,Sudiksha Dara,Female,31.0,Teacher,Kochi,2025-03-27,March,2025.0,Utilities,Airtel,886.0,60039.0,29473.16,47338.0,1.55,Cash,Completed,Yes,799.0,4.0,Low
4250,USR104250,Pranav Rajagopalan,Female,59.0,Business Owner,Pune,2023-10-19,June,2023.0,Utilities,Airtel,4922.0,36186.0,19133.41,21348.0,17.91,Net Banking,Completed,Yes,452.0,3.9,Low
4251,USR104251,Pratyush Soman,Male,21.0,Analyst,Pune,2024-10-14,October,2024.0,Transport,Metro,2538.0,44153.0,25549.35,34502.0,5.75,Credit Card,Completed,No,831.0,4.3,Low
4252,USR104252,Ridhi Radhakrishnan,Male,49.0,Student,Hyderabad,2024-02-28,February,2024.0,Food,Ola,3012.0,60039.0,104344.14,142725.0,2.02,Credit Card,Completed,Yes,467.0,2.8,Low
4253,USR100029,Bina Kalla,Female,33.0,Teacher,Delhi,2023-02-17,February,2024.0,Entertainment,PVR,4922.0,101094.0,60149.26,96034.0,1.49,Net Banking,Completed,No,368.0,3.8,Low
4254,USR104254,Jason Pillai,Male,55.0,Student,Kochi,2026-02-02,February,2026.0,Travel,IndiGo,10466.0,57294.0,36146.14,39572.0,7.44,Credit Card,Completed,No,471.0,4.1,Low
4255,USR104255,Zarna Ratta,Female,39.0,Teacher,Delhi,2026-02-04,February,2026.0,Food,Swiggy,503.0,44726.0,36600.59,37003.0,1.12,Wallet,Completed,Yes,603.0,4.0,Low
4256,USR104256,Pratyush Soman,Male,28.0,Teacher,Mumbai,2024-02-11,February,2023.0,Utilities,TNEB,2464.0,46763.0,36600.59,37072.0,5.27,Wallet,Pending,Yes,819.0,4.6,Low
4257,USR104257,Ryan Kannan,Female,50.0,Student,Delhi,2025-06-07,June,2025.0,Food,Netflix,2772.0,47842.0,26597.88,33109.0,5.79,Debit Card,Completed,Yes,701.0,3.8,Low
4259,USR100029,Pratyush Soman,Female,27.0,Teacher,Chennai,2024-05-01,May,2024.0,Rent,Apartment,11781.0,35291.0,16259.53,12040.0,33.38,Debit Card,Completed,Yes,551.0,3.8,Medium
4260,USR104260,Aditya Setty,Male,41.0,Teacher,Kochi,2024-04-24,April,2024.0,Food,Swiggy,4205.0,36259.0,26969.46,23143.0,11.6,Credit Card,Completed,No,626.0,2.6,Low
4261,USR104261,Aashi Trivedi,Female,39.0,Sales Executive,Chennai,2025-07-30,June,2025.0,Food,Restaurant,6738.0,77884.0,58353.87,62936.0,8.65,Wallet,Completed,Yes,626.0,4.4,Low
4263,USR104263,Upkaar Kata,Male,59.0,Teacher,Bengaluru,2023-06-13,June,2024.0,Healthcare,Pharmacy,1588.0,78040.0,54529.54,68480.0,7.44,Net Banking,Completed,Yes,816.0,2.6,Low
4264,USR104264,Vidhi Wadhwa,Female,22.0,Designer,Hyderabad,2023-08-05,August,2023.0,Education,Coursera,4922.0,151172.0,98719.32,139250.0,2.65,Wallet,Completed,Yes,668.0,3.8,Low
4265,USR104265,Chaaya Suri,Male,33.0,Designer,Pune,2024-05-24,May,2024.0,Food,Udemy,312.0,60039.0,16560.47,20928.0,1.17,Wallet,Completed,Yes,494.0,4.8,Low
4267,USR100029,Pratyush Soman,Male,39.0,Business Owner,Mumbai,2024-03-15,March,2024.0,Rent,Apartment,4922.0,62270.0,39248.36,47297.0,13.78,Cash,Completed,Yes,839.0,4.4,Low
4268,USR104268,Jagvi Hayre,Male,31.0,Doctor,Pune,2024-04-20,April,2024.0,Food,Swiggy,738.0,24765.0,15389.87,47297.0,2.98,Net Banking,Completed,Yes,413.0,3.0,Low
4269,USR104269,Yashvi Arya,Female,33.0,Teacher,Delhi,2024-02-11,June,2024.0,Insurance,LIC,4922.0,97156.0,62744.68,85298.0,6.31,Net Banking,Completed,Yes,706.0,4.3,Low
4270,USR104270,Girish Pillai,Male,32.0,Doctor,Mumbai,2023-04-30,June,2023.0,Insurance,LIC,2385.0,60039.0,62288.68,85904.0,2.41,Credit Card,Completed,Yes,537.0,4.7,Low
4271,USR104271,Amrita Sarraf,Male,39.0,Software Engineer,Bengaluru,2024-06-02,June,2024.0,Rent,Swiggy,4922.0,60039.0,36843.54,49941.0,24.92,Cash,Completed,Yes,548.0,3.7,Medium
4272,USR104272,Ubika Anand,Male,35.0,Business Owner,Hyderabad,2025-03-22,March,2025.0,Shopping,Amazon,7166.0,62561.0,39652.01,47297.0,11.45,Cash,Completed,Yes,455.0,3.8,Low
4274,USR104274,Kiaan Dugal,Female,43.0,Teacher,Coimbatore,2025-10-06,October,2025.0,Education,Udemy,7774.0,22247.0,16588.3,7883.0,34.94,Cash,Completed,Yes,803.0,3.6,Medium
4275,USR104275,Eiravati Lall,Male,50.0,Teacher,Mumbai,2024-09-23,September,2024.0,Utilities,TNEB,3151.0,26170.0,36600.59,19774.0,12.04,Wallet,Completed,Yes,832.0,4.9,Low
4276,USR100029,Harshil Bakshi,Female,55.0,Software Engineer,Delhi,2025-01-25,January,2025.0,Insurance,HDFC Ergo,4922.0,80271.0,46960.86,70649.0,4.7,Net Banking,Completed,Yes,594.0,3.8,Low
4277,USR104277,Chakradev Nadig,Male,27.0,Student,Kochi,2025-01-10,June,2024.0,Travel,IRCTC,4922.0,60039.0,52890.53,61080.0,11.3,Cash,Completed,Yes,651.0,3.2,Low
4278,USR104278,William Thakkar,Female,29.0,Software Engineer,Pune,2024-07-25,July,2024.0,Shopping,Amazon,4671.0,82510.0,41415.89,68086.0,7.44,UPI,Completed,No,399.0,3.4,Low
4281,USR104281,Devika Chandra,Female,18.0,Sales Executive,Pune,2025-07-02,July,2025.0,Food,Restaurant,5054.0,101918.0,65696.95,92090.0,4.96,Cash,Completed,Yes,451.0,3.0,Low
4282,USR104282,Mason Jayaraman,Female,24.0,Teacher,Kochi,2025-08-30,August,2025.0,Shopping,Reliance,7305.0,60039.0,33725.42,33542.0,15.85,Cash,Completed,No,529.0,3.3,Low
4283,USR104283,Dipta Prasad,Male,39.0,Teacher,Bengaluru,2023-11-01,November,2024.0,Transport,Metro,726.0,60039.0,21829.86,29554.0,2.11,Cash,Completed,No,559.0,4.3,Low
4284,USR104284,Jacob Borah,Male,49.0,Sales Executive,Hyderabad,2023-11-27,November,2023.0,Insurance,LIC,3304.0,60039.0,105985.21,140179.0,2.16,Wallet,Completed,Yes,720.0,2.9,Low
4285,USR104285,Gagan Dada,Female,57.0,Designer,Pune,2025-10-22,October,2025.0,Travel,IRCTC,4922.0,80569.0,46424.75,46579.0,29.83,Cash,Completed,No,449.0,3.9,Medium
4286,USR104286,Tara Ghosh,Female,40.0,Sales Executive,Delhi,2023-01-20,January,2023.0,Food,Swiggy,2703.0,60598.0,36600.59,50568.0,4.46,Wallet,Completed,Yes,419.0,3.0,Low
4287,USR104287,Saumya Rastogi,Female,32.0,Student,Delhi,2025-04-05,April,2024.0,Shopping,Flipkart,7146.0,60039.0,19787.33,25092.0,7.44,Debit Card,Completed,Yes,879.0,4.4,Low
4289,USR104289,Divya Mukherjee,Female,25.0,Doctor,Bengaluru,2024-03-25,March,2024.0,Healthcare,Apollo,4687.0,32357.0,21735.71,25348.0,14.49,Net Banking,Completed,No,626.0,3.2,Low
4291,USR104291,Ryan Raju,Female,39.0,Analyst,Pune,2026-05-18,May,2026.0,Insurance,Swiggy,4922.0,61836.0,38250.19,51684.0,1.53,UPI,Completed,Yes,893.0,3.8,Low
4292,USR104292,Guneet Bali,Male,33.0,Teacher,Delhi,2024-02-29,February,2024.0,Food,Landlord,6646.0,151082.0,70544.91,138085.0,4.4,Credit Card,Completed,Yes,833.0,3.5,Low
4293,USR104293,Samar Nagi,Female,39.0,Software Engineer,Delhi,2023-05-30,May,2023.0,Food,Swiggy,6094.0,98241.0,47287.04,87895.0,6.2,Credit Card,Failed,No,626.0,3.8,Low
4294,USR104294,Nakul Aurora,Male,58.0,Student,Kochi,2026-05-22,May,2026.0,Food,Restaurant,7920.0,60039.0,67625.17,134421.0,7.44,Net Banking,Completed,Yes,814.0,4.7,Low
4295,USR104295,Charles Iyengar,Male,56.0,Teacher,Pune,2024-08-06,August,2024.0,Shopping,Swiggy,7121.0,147886.0,109052.22,47297.0,4.82,Debit Card,Completed,No,861.0,3.4,Low
4296,USR100029,Luke Chandran,Female,46.0,Software Engineer,Chennai,2026-05-14,May,2026.0,Transport,Metro,1772.0,60039.0,36600.59,36860.0,3.93,Cash,Completed,Yes,626.0,3.2,Low
4297,USR104297,Bhavika Dhillon,Male,24.0,Teacher,Bengaluru,2023-01-17,January,2023.0,Rent,Swiggy,8252.0,43037.0,30428.59,25621.0,19.17,Wallet,Completed,Yes,365.0,3.8,Low
4298,USR104298,Yochana Barad,Female,34.0,Designer,Coimbatore,2024-02-16,June,2024.0,Food,Restaurant,2272.0,98459.0,72013.54,93591.0,2.31,Cash,Completed,Yes,419.0,4.2,Low
4299,USR104299,Jatin Radhakrishnan,Female,49.0,Analyst,Mumbai,2026-02-26,February,2024.0,Food,Zomato,842.0,60420.0,36600.59,51120.0,1.39,Net Banking,Completed,No,589.0,4.5,Low
4300,USR104300,Nitesh Buch,Male,34.0,Sales Executive,Hyderabad,2025-04-09,April,2025.0,Food,Reliance,2424.0,43703.0,20382.7,30135.0,5.55,Debit Card,Completed,Yes,626.0,4.8,Low
4301,USR100029,Chandani Dube,Female,31.0,Teacher,Pune,2024-06-28,June,2024.0,Food,Restaurant,4922.0,60039.0,54616.01,70182.0,2.33,Debit Card,Completed,Yes,865.0,3.6,Low
4302,USR104302,Gayathri Vaidya,Male,59.0,Doctor,Delhi,2024-02-11,November,2024.0,Transport,Metro,251.0,33794.0,23435.28,26028.0,0.74,Cash,Completed,No,585.0,3.2,Low
4304,USR104304,Sai Kumer,Female,56.0,Sales Executive,Bengaluru,2024-02-11,April,2025.0,Transport,Uber,5628.0,32025.0,36600.59,20644.0,17.57,Wallet,Completed,Yes,412.0,4.8,Low
4305,USR104305,Ojasvi Borde,Male,24.0,Business Owner,Pune,2025-12-11,December,2025.0,Food,Uber,5065.0,60039.0,26330.0,33523.0,11.6,Wallet,Completed,Yes,660.0,2.5,Low
4306,USR104306,Udant Tata,Female,53.0,Analyst,Mumbai,2026-01-13,January,2026.0,Transport,Metro,2487.0,35359.0,24485.22,28930.0,7.03,Credit Card,Completed,No,626.0,3.8,Low
4307,USR104307,Krishna Misra,Female,36.0,Designer,Coimbatore,2024-02-11,April,2024.0,Insurance,HDFC Ergo,6151.0,37699.0,21595.91,47297.0,7.44,Wallet,Completed,Yes,873.0,5.0,Low
4308,USR104308,Warhi Subramaniam,Male,50.0,Designer,Kochi,2024-04-26,April,2024.0,Entertainment,Swiggy,967.0,82468.0,60125.66,70506.0,1.17,Cash,Completed,No,622.0,3.6,Low
4310,USR104310,Riya Muni,Female,59.0,Teacher,Bengaluru,2024-02-11,June,2023.0,Food,Zomato,5807.0,33737.0,23349.87,24178.0,17.21,Credit Card,Completed,Yes,806.0,3.4,Low
4311,USR104311,Chanakya Dixit,Male,47.0,Teacher,Pune,2026-05-11,May,2026.0,Food,Ola,2172.0,82135.0,36600.59,73230.0,2.64,Cash,Completed,No,385.0,2.8,Low
4312,USR104312,Tanish Date,Male,28.0,Teacher,Pune,2023-04-23,April,2023.0,Food,Swiggy,6951.0,59074.0,44241.1,40441.0,11.77,UPI,Completed,Yes,770.0,3.0,Low
4313,USR104313,Aarush Dua,Female,19.0,Doctor,Pune,2026-02-20,February,2024.0,Healthcare,Pharmacy,3647.0,60039.0,71328.96,133026.0,2.46,Debit Card,Completed,Yes,614.0,4.1,Low
4314,USR104314,Rishi Nagar,Female,53.0,Teacher,Kochi,2023-08-01,August,2023.0,Food,Restaurant,1948.0,42080.0,25907.84,36945.0,4.63,Wallet,Completed,No,447.0,3.2,Low
4315,USR104315,Baljiwan Nayak,Male,27.0,Teacher,Bengaluru,2024-02-11,June,2025.0,Food,Pharmacy,4250.0,37309.0,24756.69,25679.0,11.39,Wallet,Completed,Yes,706.0,3.2,Low
4316,USR104316,Jagdish Loke,Female,58.0,Doctor,Mumbai,2025-12-04,December,2024.0,Rent,Landlord,4922.0,62465.0,44031.69,37733.0,27.48,UPI,Completed,Yes,610.0,2.9,Low
4317,USR104317,Aishani Tara,Female,59.0,Sales Executive,Chennai,2024-06-11,June,2024.0,Rent,Landlord,11193.0,60039.0,37075.34,66544.0,13.75,Debit Card,Completed,Yes,592.0,2.9,Low
4318,USR104318,David Sane,Male,39.0,Business Owner,Delhi,2023-10-06,October,2023.0,Food,Flipkart,3975.0,79891.0,42956.97,65374.0,4.98,Credit Card,Completed,No,702.0,3.4,Low
4319,USR104319,Gayathri Sant,Male,48.0,Software Engineer,Pune,2026-06-12,June,2026.0,Food,Zomato,7758.0,98884.0,36600.59,89096.0,7.85,Wallet,Completed,No,773.0,4.4,Low
4320,USR104320,Anay Batra,Female,47.0,Business Owner,Pune,2026-06-15,June,2024.0,Healthcare,Apollo,4922.0,47011.0,24861.53,47297.0,12.06,Wallet,Completed,No,766.0,3.4,Low
4321,USR104321,Mohammed Jha,Female,39.0,Designer,Mumbai,2024-02-11,June,2025.0,Transport,Uber,6633.0,60782.0,41624.08,47195.0,10.91,Wallet,Completed,Yes,836.0,3.4,Low
4322,USR104322,Triya Ben,Male,49.0,Analyst,Pune,2025-09-30,September,2025.0,Food,Zomato,5790.0,25271.0,17081.67,10718.0,7.44,Debit Card,Completed,No,590.0,4.4,Medium
4323,USR104323,Pratyush Soman,Female,22.0,Designer,Pune,2025-01-15,January,2025.0,Education,Udemy,4050.0,45163.0,32022.36,29434.0,8.97,Credit Card,Completed,Yes,532.0,3.7,Low
4325,USR104325,Mugdha Varkey,Female,39.0,Software Engineer,Kochi,2025-04-19,April,2025.0,Travel,IndiGo,4922.0,147760.0,88164.38,125716.0,12.63,Wallet,Completed,Yes,878.0,3.8,Low
4326,USR104326,Maanas Chawla,Female,20.0,Analyst,Chennai,2023-10-21,October,2023.0,Travel,IRCTC,1802.0,100056.0,36600.59,92626.0,1.8,Net Banking,Completed,Yes,638.0,4.7,Low
4327,USR104327,Rushil Das,Female,24.0,Teacher,Mumbai,2025-11-22,June,2025.0,Travel,IndiGo,4431.0,77003.0,51225.01,61821.0,7.44,Wallet,Failed,Yes,470.0,3.8,Low
4328,USR104328,Alexander Mukherjee,Male,43.0,Sales Executive,Chennai,2025-09-17,September,2025.0,Education,Swiggy,4922.0,60039.0,45810.54,68713.0,7.18,Wallet,Completed,Yes,448.0,4.5,Low
4329,USR100029,Dhruv Sankaran,Female,27.0,Software Engineer,Pune,2023-09-20,September,2023.0,Food,Swiggy,1899.0,79155.0,42200.85,68545.0,2.4,Net Banking,Completed,Yes,407.0,3.8,Low
4330,USR104330,Pratyush Soman,Male,36.0,Teacher,Chennai,2024-02-11,June,2023.0,Entertainment,Netflix,3683.0,57860.0,34741.86,48708.0,6.37,Cash,Completed,No,552.0,3.8,Low
4333,USR104333,Pratyush Soman,Female,51.0,Teacher,Hyderabad,2025-02-15,February,2025.0,Healthcare,Apollo,186.0,97496.0,36600.59,87167.0,0.19,Cash,Completed,No,610.0,3.5,Low
4334,USR104334,Pratyush Soman,Male,28.0,Designer,Bengaluru,2025-08-04,August,2025.0,Entertainment,Netflix,4781.0,47048.0,28690.39,47297.0,10.16,Debit Card,Completed,Yes,375.0,4.7,Low
4335,USR104335,Zaid Chokshi,Female,60.0,Teacher,Delhi,2024-02-06,June,2024.0,Healthcare,Swiggy,6227.0,78587.0,50785.34,47297.0,7.92,Credit Card,Completed,No,508.0,5.0,Low
4336,USR100029,Manthan Bhagat,Female,22.0,Doctor,Pune,2023-08-13,August,2023.0,Food,HDFC Ergo,4922.0,47237.0,28450.64,43010.0,0.93,Wallet,Completed,Yes,538.0,4.4,Low
4337,USR104337,Oliver Dayal,Male,35.0,Software Engineer,Pune,2024-02-09,June,2024.0,Education,Udemy,4044.0,34456.0,16752.39,47297.0,11.74,Debit Card,Completed,Yes,872.0,3.7,Low
4338,USR104338,Pahal Sheth,Female,39.0,Teacher,Pune,2024-01-08,January,2024.0,Education,Swiggy,4561.0,99699.0,48197.38,89787.0,4.57,UPI,Completed,Yes,436.0,3.9,Low
4339,USR104339,Agastya Tandon,Male,46.0,Business Owner,Delhi,2026-05-08,May,2026.0,Food,Zomato,4922.0,60039.0,43537.51,46618.0,9.26,Cash,Completed,Yes,441.0,3.7,Low
4340,USR104340,Jhalak Walla,Male,39.0,Doctor,Pune,2024-09-14,September,2024.0,Shopping,Swiggy,4922.0,82875.0,44956.52,66360.0,6.27,Credit Card,Completed,Yes,534.0,3.0,Low
4341,USR104341,Pratyush Soman,Female,46.0,Analyst,Pune,2024-03-29,March,2024.0,Insurance,LIC,7392.0,44901.0,36600.59,30896.0,16.46,Wallet,Completed,Yes,892.0,2.9,Low
4342,USR104342,Zashil Bhagat,Female,55.0,Software Engineer,Kochi,2024-03-26,March,2024.0,Healthcare,Apollo,7052.0,82136.0,54789.46,47297.0,8.59,Credit Card,Completed,Yes,626.0,4.2,Low
4343,USR104343,Urishilla Kalla,Female,29.0,Teacher,Mumbai,2024-10-04,October,2024.0,Food,Swiggy,4227.0,150889.0,36600.59,140069.0,2.8,Debit Card,Completed,Yes,626.0,4.5,Low
4344,USR104344,Vrishti Nayak,Female,38.0,Teacher,Coimbatore,2024-02-11,November,2024.0,Education,Udemy,2462.0,59793.0,37741.62,47026.0,4.12,Wallet,Completed,Yes,887.0,2.8,Low
4346,USR104346,Harsh Kakar,Female,18.0,Business Owner,Pune,2024-10-05,October,2024.0,Food,Zomato,4922.0,60039.0,36600.59,23408.0,4.5,Credit Card,Completed,Yes,646.0,2.8,Low
4347,USR104347,Pratyush Soman,Male,39.0,Teacher,Mumbai,2024-04-18,April,2024.0,Food,Swiggy,4922.0,43937.0,25121.72,38716.0,0.74,UPI,Completed,No,626.0,3.9,Low
4348,USR104348,Ishita Kanda,Female,26.0,Teacher,Pune,2024-02-11,May,2025.0,Insurance,HDFC Ergo,1189.0,24183.0,13340.06,20266.0,7.44,Debit Card,Completed,Yes,715.0,4.2,Low
4349,USR104349,Pratyush Soman,Male,58.0,Designer,Coimbatore,2023-03-22,March,2023.0,Education,Coursera,7199.0,60039.0,46317.66,85906.0,7.17,Net Banking,Completed,Yes,351.0,3.5,Low
4350,USR104350,Yuvraj Doshi,Female,29.0,Business Owner,Hyderabad,2025-04-13,April,2025.0,Education,Coursera,7322.0,36954.0,22482.63,19570.0,19.81,Debit Card,Completed,Yes,843.0,3.9,Low
4351,USR104351,Pratyush Soman,Female,32.0,Software Engineer,Bengaluru,2025-06-07,June,2025.0,Food,Reliance,558.0,151174.0,36600.59,47297.0,0.37,Cash,Completed,No,468.0,3.0,Low
4352,USR104352,Abha Dhingra,Female,55.0,Designer,Mumbai,2024-06-08,June,2024.0,Insurance,LIC,6213.0,99612.0,54004.7,82174.0,7.44,Cash,Completed,Yes,874.0,3.5,Low
4353,USR104353,Isha Murty,Male,26.0,Sales Executive,Hyderabad,2025-04-04,April,2025.0,Food,Zomato,1637.0,147531.0,81309.13,140609.0,1.11,Wallet,Completed,No,546.0,3.3,Low
4354,USR100029,Pratyush Soman,Female,39.0,Business Owner,Pune,2024-03-10,March,2024.0,Food,Netflix,2848.0,60039.0,36600.59,50057.0,4.74,Wallet,Completed,No,815.0,4.0,Low
4355,USR104355,Gavin Kaur,Male,32.0,Business Owner,Coimbatore,2024-10-16,October,2024.0,Food,Swiggy,1574.0,43911.0,30786.38,32333.0,3.58,Wallet,Completed,No,407.0,3.0,Low
4356,USR104356,Yoshita Aurora,Female,32.0,Business Owner,Pune,2026-01-16,January,2026.0,Utilities,TNEB,3245.0,27941.0,16016.24,16722.0,11.61,Credit Card,Completed,Yes,436.0,5.0,Low
4357,USR104357,Pratyush Soman,Male,41.0,Teacher,Mumbai,2024-07-11,June,2024.0,Entertainment,Netflix,6517.0,99745.0,54759.89,84079.0,6.53,Cash,Completed,No,704.0,3.0,Low
4358,USR104358,Matthew Mitra,Female,30.0,Student,Mumbai,2024-04-17,April,2024.0,Healthcare,Pharmacy,1811.0,149815.0,110842.53,142371.0,1.21,Net Banking,Completed,Yes,400.0,2.8,Low
4359,USR104359,Lajita Kadakia,Male,41.0,Business Owner,Pune,2025-05-04,June,2025.0,Healthcare,Apollo,4374.0,148775.0,106343.6,134551.0,2.94,Net Banking,Completed,No,626.0,4.1,Low
4360,USR104360,Madhav Prakash,Female,45.0,Doctor,Hyderabad,2024-02-11,July,2024.0,Food,Zomato,3345.0,152388.0,89532.3,140237.0,2.2,UPI,Completed,No,485.0,3.1,Low
4361,USR104361,Anthony Uppal,Male,39.0,Teacher,Delhi,2025-10-15,October,2025.0,Food,Zomato,7740.0,102280.0,57122.85,91387.0,7.57,Cash,Completed,Yes,414.0,3.8,Low
4362,USR104362,Chasmum Wason,Male,40.0,Analyst,Hyderabad,2024-02-11,December,2024.0,Food,Landlord,8754.0,43140.0,26630.55,24587.0,20.29,Wallet,Completed,Yes,630.0,3.8,Medium
4363,USR104363,Ishwar Barad,Female,22.0,Teacher,Pune,2024-12-04,December,2024.0,Food,Swiggy,4922.0,97730.0,36600.59,80307.0,7.44,Cash,Completed,No,626.0,4.2,Low
4364,USR104364,Rudra Sibal,Female,21.0,Student,Mumbai,2024-02-11,August,2024.0,Entertainment,Netflix,5446.0,35542.0,23476.4,20415.0,15.32,Credit Card,Completed,Yes,864.0,3.8,Low
4365,USR104365,Vrinda Madan,Male,43.0,Teacher,Chennai,2025-02-11,February,2025.0,Shopping,Reliance,5651.0,60039.0,36600.59,65735.0,6.91,Wallet,Failed,No,424.0,3.5,Low
4366,USR104366,Pratyush Soman,Female,27.0,Sales Executive,Bengaluru,2024-06-28,June,2024.0,Food,Restaurant,346.0,60039.0,81994.23,149383.0,0.23,UPI,Completed,No,432.0,4.1,Low
